#run       TimeResoRight[ps]    TimeResoErrRight[ps]        TimeResoLeft[ps]     TimeResoErrLeft[ps]       TimeResoMeanR[ps]    TimeResoErrMeanR[ps]       TimeResoMeanL[ps]    TimeResoErrMeanL[ps]    TimeResoRightAmp[ps] TimeResoErrRightAmp[ps]     TimeResoLeftAmp[ps]  TimeResoErrLeftAmp[ps]    TimeResoMeanAmpR[ps] TimeResoErrMeanAmpR[ps]    TimeResoMeanAmpL[ps] TimeResoErrMeanAmpL[ps]           Efficiency[%]        EfficiencyR[%]       EfficiencyL[%]       EfficiencyAmp[%]
  34                 102.238                 1.28833                 100.187                 1.22903                 77.6223                 0.72061                 77.5751                0.700143                 102.606                 1.29893                 102.159                 1.31046                  78.681                0.729453                 81.8012                0.774763                 95.0164                 96.2106                 95.2845                 88.2661
  35                 115.182                0.988905                 110.696                0.906896                 86.0934                0.500937                 84.7558                0.491393                 122.349                 1.15831                 122.764                 1.18055                 89.3227                0.547229                 107.436                0.924163                 79.0027                 83.5055                 80.2484                 65.3968
  36                 135.108                 1.98543                 124.706                 1.60288                 95.7623                0.778483                 94.2315                0.764028                 167.253                 3.75337                 139.384                 2.17199                  102.58                0.919831                 100.662                0.877903                 40.1683                 47.1324                  42.078                 34.1878
  37                 105.912                 777.164                 213.907                  81.948                 83.6144                  613.55                 83.6144                  613.55                  258.77                 1700.94                 853.612                 854.301                 83.6146                 613.546                 83.6146                 613.546                  6.5358                 8.85899                 7.19012                 15.9462
  38                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                 98.7523                       0                 23.7988
  40                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                       0                 98.7683                 23.8592
  41                 106.993                 1.19544                 100.062                 1.04081                 81.2507                0.649626                 82.3817                0.676428                  111.07                 1.31465                  102.88                 1.10954                 81.4716                0.673122                 81.6979                0.703306                 97.3615                  97.507                 97.8659                 93.0449
  42                 101.628                0.686078                 103.313                0.713148                 82.5175                0.426408                 83.6103                0.446403                  103.87                0.727871                 103.272                 0.71883                 94.4659                0.565533                 99.4012                  0.6387                 97.2424                 97.8419                 97.4183                 93.0381
  43                 110.941                 5.86585                 878.007                 507.109                 39.0201                 286.324                 953.868                 602.482                 128.004                 9.12793                  723.91                 525.188                 258.769                 1701.08                 1333.12                 1218.78                 33.6663                  96.651                 35.1351                 13.3373
  44                 148.076                 3.21801                 249.798                 21.9985                 172.873                 6.30233                  180.39                 7.15053                 217.469                 9.22529                 275.976                 31.2118                  207.46                 11.2256                 202.425                 10.5014                 41.3173                 98.1922                 42.1191                 12.2983
  45                 111.872                 1.24489                 128.266                 1.83203                 88.0921                0.736399                 89.6182                0.806322                 109.261                 1.21619                  131.54                  1.9699                 90.2324                0.832202                 90.2753                0.839799                 51.8629                 99.2025                 52.2849                 12.6419
  46                 121.378                 1.85085                 134.609                 2.50603                 88.7639                0.885296                 86.5035                0.835367                 118.974                 1.78633                 137.043                 2.69498                 88.6567                0.899612                 90.2953                0.937325                 37.5042                 96.7065                 38.5503                 12.5531
  47                 127.779                 2.16094                 138.898                 2.87282                 91.4038                0.974484                 92.2874                0.963098                 128.445                 2.24879                 150.218                 3.65763                 96.2405                 1.03745                 96.3812                 1.04542                 29.5683                  89.843                 31.7661                 12.8728
  48                 132.138                 3.10746                 138.551                 3.77432                 89.6502                 1.17529                 91.6594                 1.25869                 142.542                 3.89383                 142.669                 4.09261                 99.1051                 1.44425                 118.562                 2.25356                  19.764                 76.6075                 23.4036                 12.7716
